match_id,date,season,venue,team,opponent,winner,team_win,expanding_win_pct,ewm_win_pct,win_streak,team_margin,ewm_margin_strength,ewm_margin_volatility,opponent_expanding_win_pct,diff_expanding_win_pct,opponent_ewm_win_pct,diff_ewm_win_pct,opponent_win_streak,diff_win_streak,opponent_ewm_margin_strength,diff_ewm_margin_strength,opponent_ewm_margin_volatility,diff_ewm_margin_volatility,season_exp_win_pct,season_roll5_win_pct,opponent_season_exp_win_pct,diff_season_exp_win_pct,opponent_season_roll5_win_pct,diff_season_roll5_win_pct
2023_13th,2023-04-09,2023,Narendra Modi Stadium (Ahmedabad),Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,0,0.7777777777777778,0.8839346377814529,4.0,0,0.0,0.0,0.5158371040723982,0.26194067370537955,0.52071739261516,0.36321724516629283,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5
2023_15th,2023-04-10,2023,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Lucknow Super Giants,Lucknow Super Giants,0,0.0,0.0,0.0,0,0.0,0.0,0.6111111111111112,-0.6111111111111112,0.5902193443189179,-0.5902193443189179,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,0.6666666666666666,-0.6666666666666666
2023_15th,2023-04-10,2023,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Lucknow Super Giants,Royal Challengers Bengaluru,Lucknow Super Giants,1,0.6111111111111112,0.5902193443189179,3.0,0,0.0,0.0,0.0,0.6111111111111112,0.0,0.5902193443189179,0.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666
2023_16th,2023-04-11,2023,Arun Jaitley Stadium (Delhi),Delhi Capitals,Mumbai Indians,Mumbai Indians,0,0.1493212669683258,0.16974607882789464,1.0,0,0.0,0.0,0.5633187772925764,-0.4139975103242506,0.2812589269081318,-0.11151284808023718,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023_16th,2023-04-11,2023,Arun Jaitley Stadium (Delhi),Mumbai Indians,Delhi Capitals,Mumbai Indians,1,0.5633187772925764,0.2812589269081318,2.0,0,0.0,0.0,0.1493212669683258,0.4139975103242506,0.16974607882789464,0.11151284808023718,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023_17th,2023-04-12,2023,MA Chidambaram Stadium (Chennai),Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,0,0.5857142857142857,0.5767594244063027,2.0,0,0.0,0.0,0.5052631578947369,0.08045112781954888,0.6022389317575438,-0.02547950735124116,3.0,-1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0
2023_17th,2023-04-12,2023,MA Chidambaram Stadium (Chennai),Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,1,0.5052631578947369,0.6022389317575438,3.0,0,0.0,0.0,0.5857142857142857,-0.08045112781954888,0.5767594244063027,0.02547950735124116,2.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0
2023_18th,2023-04-13,2023,"Punjab Cricket Association IS Bindra Stadium (Mohali, Chandigarh)",Punjab Kings,Gujarat Titans,Gujarat Titans,0,0.06912442396313365,0.555617236165197,3.0,0,0.0,0.0,0.7368421052631579,-0.6677176813000242,0.6187542464470169,-0.06313701028181995,4.0,-1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0
2023_18th,2023-04-13,2023,"Punjab Cricket Association IS Bindra Stadium (Mohali, Chandigarh)",Gujarat Titans,Punjab Kings,Gujarat Titans,1,0.7368421052631579,0.6187542464470169,4.0,0,0.0,0.0,0.06912442396313365,0.6677176813000242,0.555617236165197,0.06313701028181995,3.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0
2023_19th,2023-04-14,2023,Eden Gardens (Kolkata),Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,1,0.4966887417218543,0.3962275258181562,2.0,0,0.0,0.0,0.5180180180180181,-0.02132927629616377,0.664502174830612,-0.26827464901245585,3.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.6666666666666666,-0.3333333333333333
2023_19th,2023-04-14,2023,Eden Gardens (Kolkata),Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.5180180180180181,0.664502174830612,3.0,0,0.0,0.0,0.4966887417218543,0.02132927629616377,0.3962275258181562,0.26827464901245585,2.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023_20th,2023-04-15,2023,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.14864864864864866,0.11882225517952624,0.0,0,0.0,0.0,0.0,0.14864864864864866,0.0,0.11882225517952624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023_21st,2023-04-15,2023,BRSABV Ekana Cricket Stadium (Lucknow),Lucknow Super Giants,Punjab Kings,Punjab Kings,0,0.631578947368421,0.7131535410232425,3.0,0,0.0,0.0,0.06880733944954129,0.5627716079188797,0.38893206531563784,0.3242214757076046,3.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.25,0.5,0.25
2023_21st,2023-04-15,2023,BRSABV Ekana Cricket Stadium (Lucknow),Punjab Kings,Lucknow Super Giants,Punjab Kings,1,0.06880733944954129,0.38893206531563784,3.0,0,0.0,0.0,0.631578947368421,-0.5627716079188797,0.7131535410232425,-0.3242214757076046,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,-0.25,0.75,-0.25
2023_20th,2023-04-15,2023,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.14864864864864866,-0.14864864864864866,0.11882225517952624,-0.11882225517952624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023_22nd,2023-04-16,2023,Wankhede Stadium (Mumbai),Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,0,0.515695067264574,0.4651515223814284,2.0,0,0.0,0.0,0.5652173913043478,-0.049522324039773746,0.49688124883569224,-0.03172972645426386,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.16666666666666669
2023_23rd,2023-04-16,2023,Narendra Modi Stadium (Ahmedabad),Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,0.5078534031413613,0.7215672522302806,3.0,0,0.0,0.0,0.75,-0.2421465968586387,0.7331279725129118,-0.01156072028263122,4.0,-1.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.75,0.0
2023_22nd,2023-04-16,2023,Wankhede Stadium (Mumbai),Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,1,0.5652173913043478,0.49688124883569224,2.0,0,0.0,0.0,0.515695067264574,0.049522324039773746,0.4651515223814284,0.03172972645426386,2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,-0.16666666666666669,0.5,-0.16666666666666669
2023_23rd,2023-04-16,2023,Narendra Modi Stadium (Ahmedabad),Gujarat Titans,Rajasthan Royals,Rajasthan Royals,0,0.75,0.7331279725129118,4.0,0,0.0,0.0,0.5078534031413613,0.2421465968586387,0.7215672522302806,0.01156072028263122,3.0,1.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.75,0.0
2023_24th,2023-04-17,2023,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,1,0.5829383886255924,0.40373159708441186,2.0,0,0.0,0.0,0.0,0.5829383886255924,0.0,0.40373159708441186,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5
2023_24th,2023-04-17,2023,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,0,0.0,0.0,0.0,0,0.0,0.0,0.5829383886255924,-0.5829383886255924,0.40373159708441186,-0.40373159708441186,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2023_25th,2023-04-18,2023,Rajiv Gandhi International Stadium (Hyderabad),Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,0,0.5,0.5773592680727093,2.0,0,0.0,0.0,0.5670995670995671,-0.0670995670995671,0.6478168741849846,-0.07045760611227525,3.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0
2023_25th,2023-04-18,2023,Rajiv Gandhi International Stadium (Hyderabad),Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,1,0.5670995670995671,0.6478168741849846,3.0,0,0.0,0.0,0.5,0.0670995670995671,0.5773592680727093,0.07045760611227525,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0
2023_26th,2023-04-19,2023,Sawai Mansingh Stadium (Jaipur),Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,1,0.6,0.4992074787162697,3.0,0,0.0,0.0,0.5104166666666666,0.08958333333333335,0.8050970765611964,-0.30588959784492675,4.0,-1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8,-0.20000000000000007,0.8,-0.20000000000000007
2023_26th,2023-04-19,2023,Sawai Mansingh Stadium (Jaipur),Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,0,0.5104166666666666,0.8050970765611964,4.0,0,0.0,0.0,0.6,-0.08958333333333335,0.4992074787162697,0.30588959784492675,3.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,0.20000000000000007,0.6,0.20000000000000007
2023_27th,2023-04-20,2023,"Punjab Cricket Association IS Bindra Stadium (Mohali, Chandigarh)",Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.0730593607305936,0.5722524457209465,3.0,0,0.0,0.0,0.0,0.0730593607305936,0.0,0.5722524457209465,0.0,3.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,0.6
2023_28th,2023-04-20,2023,Arun Jaitley Stadium (Delhi),Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,1,0.14798206278026907,0.08317557862566836,0.0,0,0.0,0.0,0.5133928571428571,-0.36541079436258805,0.32560606566699984,-0.24243048704133147,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.4,0.4,-0.4
2023_28th,2023-04-20,2023,Arun Jaitley Stadium (Delhi),Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,0,0.5133928571428571,0.32560606566699984,2.0,0,0.0,0.0,0.14798206278026907,0.36541079436258805,0.08317557862566836,0.24243048704133147,0.0,2.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.4
2023_27th,2023-04-20,2023,"Punjab Cricket Association IS Bindra Stadium (Mohali, Chandigarh)",Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.0730593607305936,-0.0730593607305936,0.5722524457209465,-0.5722524457209465,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.6,0.6,-0.6
2023_29th,2023-04-21,2023,MA Chidambaram Stadium (Chennai),Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,1,0.5849056603773585,0.5826121179590883,3.0,0,0.0,0.0,0.49673202614379086,0.08817363423356761,0.4041514876508965,0.17846063030819181,2.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,0.19999999999999996,0.4,0.19999999999999996
2023_29th,2023-04-21,2023,MA Chidambaram Stadium (Chennai),Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,0,0.49673202614379086,0.4041514876508965,2.0,0,0.0,0.0,0.5849056603773585,-0.08817363423356761,0.5826121179590883,-0.17846063030819181,3.0,-1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,-0.19999999999999996,0.6,-0.19999999999999996
2023_30th,2023-04-22,2023,BRSABV Ekana Cricket Stadium (Lucknow),Lucknow Super Giants,Gujarat Titans,Gujarat Titans,0,0.6190476190476191,0.6494452351013887,3.0,0,0.0,0.0,0.7142857142857143,-0.09523809523809523,0.5131895807590383,0.13625565434235043,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.6,0.06666666666666665,0.6,0.0
2023_31st,2023-04-22,2023,Wankhede Stadium (Mumbai),Mumbai Indians,Punjab Kings,Punjab Kings,0,0.5689655172413793,0.7534718119294892,3.0,0,0.0,0.0,0.07272727272727272,0.4962382445141066,0.4005767120046625,0.3528950999248267,2.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,0.09999999999999998,0.4,0.19999999999999996
2023_30th,2023-04-22,2023,BRSABV Ekana Cricket Stadium (Lucknow),Gujarat Titans,Lucknow Super Giants,Gujarat Titans,1,0.7142857142857143,0.5131895807590383,3.0,0,0.0,0.0,0.6190476190476191,0.09523809523809523,0.6494452351013887,-0.13625565434235043,3.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6666666666666666,-0.06666666666666665,0.6,0.0
2023_31st,2023-04-22,2023,Wankhede Stadium (Mumbai),Punjab Kings,Mumbai Indians,Punjab Kings,1,0.07272727272727272,0.4005767120046625,2.0,0,0.0,0.0,0.5689655172413793,-0.4962382445141066,0.7534718119294892,-0.3528950999248267,3.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.4,0.6,-0.09999999999999998,0.6,-0.19999999999999996
2023_33rd,2023-04-23,2023,Eden Gardens (Kolkata),Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,0,0.5111111111111111,0.22792424596689986,2.0,0,0.0,0.0,0.5868544600938967,-0.07574334898278567,0.7078284825713618,-0.4799042366044619,4.0,-2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.6666666666666666,-0.3333333333333333,0.8,-0.4
2023_32nd,2023-04-23,2023,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.5077720207253886,-0.5077720207253886,0.5635679535928375,-0.5635679535928375,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,0.6,-0.6
2023_32nd,2023-04-23,2023,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.5077720207253886,0.5635679535928375,3.0,0,0.0,0.0,0.0,0.5077720207253886,0.0,0.5635679535928375,0.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.0,0.6666666666666666,0.0,0.6
2023_33rd,2023-04-23,2023,Eden Gardens (Kolkata),Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,1,0.5868544600938967,0.7078284825713618,4.0,0,0.0,0.0,0.5111111111111111,0.07574334898278567,0.22792424596689986,0.4799042366044619,2.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.3333333333333333,0.3333333333333333,0.4,0.4
2023_34th,2023-04-24,2023,Rajiv Gandhi International Stadium (Hyderabad),Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,0,0.4935064935064935,0.2829060413556275,2.0,0,0.0,0.0,0.15178571428571427,0.34172077922077926,0.35822290503796783,-0.07531686368234031,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.16666666666666666,0.16666666666666666,0.2,0.2
2023_34th,2023-04-24,2023,Rajiv Gandhi International Stadium (Hyderabad),Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,1,0.15178571428571427,0.35822290503796783,1.0,0,0.0,0.0,0.4935064935064935,-0.34172077922077926,0.2829060413556275,0.07531686368234031,2.0,-1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.2,0.3333333333333333,-0.16666666666666666,0.4,-0.2
2023_35th,2023-04-25,2023,Narendra Modi Stadium (Ahmedabad),Mumbai Indians,Gujarat Titans,Gujarat Titans,0,0.5665236051502146,0.5274302683506424,3.0,0,0.0,0.0,0.7272727272727273,-0.1607491221225127,0.6592327065313268,-0.13180243818068438,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.6666666666666666,-0.16666666666666663,0.6,0.0
2023_35th,2023-04-25,2023,Narendra Modi Stadium (Ahmedabad),Gujarat Titans,Mumbai Indians,Gujarat Titans,1,0.7272727272727273,0.6592327065313268,3.0,0,0.0,0.0,0.5665236051502146,0.1607491221225127,0.5274302683506424,0.13180243818068438,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.5,0.16666666666666663,0.6,0.0
2023_36th,2023-04-26,2023,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,0,0.0,0.0,0.0,0,0.0,0.0,0.5088495575221239,-0.5088495575221239,0.1595469721768299,-0.1595469721768299,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.2857142857142857,0.2,-0.2
2023_36th,2023-04-26,2023,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,1,0.5088495575221239,0.1595469721768299,1.0,0,0.0,0.0,0.0,0.5088495575221239,0.0,0.1595469721768299,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2,0.0,0.2857142857142857,0.0,0.2
2023_37th,2023-04-27,2023,Sawai Mansingh Stadium (Jaipur),Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,1,0.5051546391752577,0.3944975675149862,3.0,0,0.0,0.0,0.5887850467289719,-0.0836304075537142,0.7954799377999532,-0.40098237028496697,4.0,-1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6,0.7142857142857143,-0.1428571428571429,0.8,-0.20000000000000007
2023_37th,2023-04-27,2023,Sawai Mansingh Stadium (Jaipur),Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,0,0.5887850467289719,0.7954799377999532,4.0,0,0.0,0.0,0.5051546391752577,0.0836304075537142,0.3944975675149862,0.40098237028496697,3.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.8,0.5714285714285714,0.1428571428571429,0.6,0.20000000000000007
2023_38th,2023-04-28,2023,"Punjab Cricket Association IS Bindra Stadium (Mohali, Chandigarh)",Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,1,0.5909090909090909,0.4546116645709721,3.0,0,0.0,0.0,0.07692307692307693,0.513986013986014,0.5804036984032637,-0.1257920338322916,2.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6,0.5714285714285714,0.0,0.4,0.19999999999999996
2023_38th,2023-04-28,2023,"Punjab Cricket Association IS Bindra Stadium (Mohali, Chandigarh)",Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,0,0.07692307692307693,0.5804036984032637,2.0,0,0.0,0.0,0.5909090909090909,-0.513986013986014,0.4546116645709721,0.1257920338322916,3.0,-1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.4,0.5714285714285714,0.0,0.6,-0.19999999999999996
2023_39th,2023-04-29,2023,Eden Gardens (Kolkata),Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,0,0.5110132158590308,0.4116828805237809,1.0,0,0.0,0.0,0.7391304347826086,-0.22811721892357784,0.7614628945719287,-0.34978001404814785,3.0,-2.0,0.0,0.0,0.0,0.0,0.375,0.2,0.7142857142857143,-0.3392857142857143,0.6,-0.39999999999999997
2023_40th,2023-04-29,2023,Arun Jaitley Stadium (Delhi),Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.15555555555555556,0.5507560335265774,2.0,0,0.0,0.0,0.49032258064516127,-0.3347670250896057,0.19803422894893927,0.35272180457763813,2.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.2857142857142857,0.0,0.4,0.0
2023_39th,2023-04-29,2023,Eden Gardens (Kolkata),Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,1,0.7391304347826086,0.7614628945719287,3.0,0,0.0,0.0,0.5110132158590308,0.22811721892357784,0.4116828805237809,0.34978001404814785,1.0,2.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.6,0.375,0.3392857142857143,0.2,0.39999999999999997
2023_40th,2023-04-29,2023,Arun Jaitley Stadium (Delhi),Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,1,0.49032258064516127,0.19803422894893927,2.0,0,0.0,0.0,0.15555555555555556,0.3347670250896057,0.5507560335265774,-0.35272180457763813,2.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.2857142857142857,0.0,0.4,0.0
2023_42nd,2023-04-30,2023,Wankhede Stadium (Mumbai),Rajasthan Royals,Mumbai Indians,Mumbai Indians,0,0.5076923076923077,0.5761482972604903,3.0,0,0.0,0.0,0.5641025641025641,-0.05641025641025643,0.3692011878454497,0.20694710941504063,3.0,0.0,0.0,0.0,0.0,0.0,0.625,0.6,0.42857142857142855,0.19642857142857145,0.6,0.0
2023_41st,2023-04-30,2023,MA Chidambaram Stadium (Chennai),Punjab Kings,Chennai Super Kings,Punjab Kings,1,0.07657657657657657,0.4062825888822845,2.0,0,0.0,0.0,0.586046511627907,-0.5094699350513304,0.5568359564599672,-0.15055336757768267,3.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.4,0.625,-0.125,0.6,-0.19999999999999996
2023_42nd,2023-04-30,2023,Wankhede Stadium (Mumbai),Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,0.5641025641025641,0.3692011878454497,3.0,0,0.0,0.0,0.5076923076923077,0.05641025641025643,0.5761482972604903,-0.20694710941504063,3.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.6,0.625,-0.19642857142857145,0.6,0.0
2023_41st,2023-04-30,2023,MA Chidambaram Stadium (Chennai),Chennai Super Kings,Punjab Kings,Punjab Kings,0,0.586046511627907,0.5568359564599672,3.0,0,0.0,0.0,0.07657657657657657,0.5094699350513304,0.4062825888822845,0.15055336757768267,2.0,1.0,0.0,0.0,0.0,0.0,0.625,0.6,0.5,0.125,0.4,0.19999999999999996
2023_43rd,2023-05-01,2023,BRSABV Ekana Cricket Stadium (Lucknow),Lucknow Super Giants,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.6086956521739131,0.6182281651996804,3.0,0,0.0,0.0,0.0,0.6086956521739131,0.0,0.6182281651996804,0.0,3.0,0.0,0.0,0.0,0.0,0.625,0.6,0.0,0.625,0.0,0.6
2023_43rd,2023-05-01,2023,BRSABV Ekana Cricket Stadium (Lucknow),Royal Challengers Bengaluru,Lucknow Super Giants,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.6086956521739131,-0.6086956521739131,0.6182281651996804,-0.6182281651996804,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,-0.625,0.6,-0.6
2023_44th,2023-05-02,2023,Narendra Modi Stadium (Ahmedabad),Gujarat Titans,Delhi Capitals,Delhi Capitals,0,0.75,0.8330240262003501,4.0,0,0.0,0.0,0.15486725663716813,0.5951327433628318,0.3855292234686042,0.4474948027317459,2.0,2.0,0.0,0.0,0.0,0.0,0.75,0.8,0.25,0.5,0.4,0.4
2023_44th,2023-05-02,2023,Narendra Modi Stadium (Ahmedabad),Delhi Capitals,Gujarat Titans,Delhi Capitals,1,0.15486725663716813,0.3855292234686042,2.0,0,0.0,0.0,0.75,-0.5951327433628318,0.8330240262003501,-0.4474948027317459,4.0,-2.0,0.0,0.0,0.0,0.0,0.25,0.4,0.75,-0.5,0.8,-0.4
2023_46th,2023-05-03,2023,"Punjab Cricket Association IS Bindra Stadium (Mohali, Chandigarh)",Mumbai Indians,Punjab Kings,Mumbai Indians,1,0.5659574468085107,0.5584408314918148,3.0,0,0.0,0.0,0.08071748878923767,0.485239958019273,0.5843978122175991,-0.02595698072578434,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.5555555555555556,-0.05555555555555558,0.6,0.0
2023_46th,2023-05-03,2023,"Punjab Cricket Association IS Bindra Stadium (Mohali, Chandigarh)",Punjab Kings,Mumbai Indians,Mumbai Indians,0,0.08071748878923767,0.5843978122175991,3.0,0,0.0,0.0,0.5659574468085107,-0.485239958019273,0.5584408314918148,0.02595698072578434,3.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.6,0.5,0.05555555555555558,0.6,0.0
2023_47th,2023-05-04,2023,Rajiv Gandhi International Stadium (Hyderabad),Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,0,0.4935897435897436,0.4386239602642575,2.0,0,0.0,0.0,0.5087719298245614,-0.015182186234817818,0.2881780163666466,0.1504459438976109,1.0,1.0,0.0,0.0,0.0,0.0,0.375,0.4,0.3333333333333333,0.041666666666666685,0.2,0.2
2023_47th,2023-05-04,2023,Rajiv Gandhi International Stadium (Hyderabad),Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,1,0.5087719298245614,0.2881780163666466,1.0,0,0.0,0.0,0.4935897435897436,0.015182186234817818,0.4386239602642575,-0.1504459438976109,2.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.375,-0.041666666666666685,0.4,-0.2
2023_48th,2023-05-05,2023,Sawai Mansingh Stadium (Jaipur),Gujarat Titans,Rajasthan Royals,Gujarat Titans,1,0.72,0.583116818340245,3.0,0,0.0,0.0,0.5051020408163265,0.2148979591836735,0.40330380808234323,0.17981301025790175,2.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.5555555555555556,0.11111111111111105,0.4,0.19999999999999996
2023_48th,2023-05-05,2023,Sawai Mansingh Stadium (Jaipur),Rajasthan Royals,Gujarat Titans,Gujarat Titans,0,0.5051020408163265,0.40330380808234323,2.0,0,0.0,0.0,0.72,-0.2148979591836735,0.583116818340245,-0.17981301025790175,3.0,-1.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.4,0.6666666666666666,-0.11111111111111105,0.6,-0.19999999999999996
2023_49th,2023-05-06,2023,MA Chidambaram Stadium (Chennai),Mumbai Indians,Chennai Super Kings,Chennai Super Kings,0,0.5677966101694916,0.6909085820442703,3.0,0,0.0,0.0,0.5833333333333334,-0.015536723163841804,0.389785169521977,0.3011234125222933,3.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.6,0.5555555555555556,0.0,0.6,0.0
2023_50th,2023-05-06,2023,Arun Jaitley Stadium (Delhi),Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,1,0.15859030837004406,0.5698704564280229,3.0,0,0.0,0.0,0.0,0.15859030837004406,0.0,0.5698704564280229,0.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.0,0.3333333333333333,0.0,0.6
